Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/admin/logs?limit=30,113,0,8,8.21284837168271,5.9083610000243425,16.50771300000997,7982.0,1.9122899490919287,0.0,8,8,9,9,10,10,12,16,17,17,17
GET,/admin/stats,483,0,4,5.089585585920809,2.338336999969215,156.75092000003588,2816.6273291925468,8.173770313375236,0.0,4,4,5,5,5,6,7,25,160,160,160
GET,/admin/users?page=1&limit=20,40,0,7,7.492158875004407,5.6699909999906595,10.183372000028612,7119.0,0.6769167961387359,0.0,7,8,8,8,9,10,10,10,10,10,10
GET,/admin/users?page=1&limit=20&is_active=false,12,0,7,7.896521583328801,6.721051999988958,12.249518999965403,7228.0,0.20307503884162076,0.0,7,8,8,8,9,12,12,12,12,12,12
GET,/admin/users?page=1&limit=20&is_active=true,6,0,8,7.869557499986968,6.486994999931994,10.145106999971176,7119.0,0.10153751942081038,0.0,8,8,8,8,10,10,10,10,10,10,10
GET,/admin/users?page=2&limit=20,33,0,7,7.951528272735342,5.6301939999912065,19.958621000000676,7205.0,0.558456356814457,0.0,7,8,8,8,9,10,20,20,20,20,20
GET,/admin/users?page=2&limit=20&is_active=false,4,0,6,6.864196750001383,5.529594999984511,10.187590999976237,59.0,0.06769167961387358,0.0,6,6,10,10,10,10,10,10,10,10,10
GET,/admin/users?page=2&limit=20&is_active=true,4,0,8,8.637401750007712,7.532124000022122,10.775987999977588,7195.0,0.06769167961387358,0.0,8,8,11,11,11,11,11,11,11,11,11
GET,/admin/users?page=3&limit=20,26,0,7,7.778836192296869,6.101349999994454,12.792419999982485,7150.0,0.4399959174901783,0.0,7,8,8,8,9,12,13,13,13,13,13
GET,/admin/users?page=3&limit=20&is_active=false,12,0,7,6.593692583313289,5.331514999966203,7.962657999996736,59.0,0.20307503884162076,0.0,7,7,7,7,8,8,8,8,8,8,8
GET,/admin/users?page=3&limit=20&is_active=true,7,0,7,7.504879857135295,6.753225000011298,8.859613999902649,7097.0,0.11846043932427877,0.0,7,7,8,8,9,9,9,9,9,9,9
GET,/admin/users?page=4&limit=20,28,0,7,8.000078857142919,6.3965529999450155,14.694792000000234,7224.0,0.4738417572971151,0.0,8,8,8,8,11,12,15,15,15,15,15
GET,/admin/users?page=4&limit=20&is_active=false,10,0,7,6.909367100001873,6.030711999983396,7.940472999962367,59.0,0.16922919903468397,0.0,7,7,7,7,8,8,8,8,8,8,8
GET,/admin/users?page=4&limit=20&is_active=true,9,0,8,8.43916244442274,6.973548999894774,12.028630000031626,7241.0,0.15230627913121558,0.0,8,8,9,9,12,12,12,12,12,12,12
GET,/admin/users?page=5&limit=20,40,0,7,7.5149712999944995,6.076650999943922,9.206108999933349,7088.0,0.6769167961387359,0.0,7,8,8,8,9,9,9,9,9,9,9
GET,/admin/users?page=5&limit=20&is_active=false,5,0,6.057723000026272,6.747940199988989,6.057723000026272,7.730169999945247,59.0,0.08461459951734199,0.0,6,7,7,8,8,8,8,8,8,8,8
GET,/admin/users?page=5&limit=20&is_active=true,8,0,8,9.06001112500121,6.542866999893704,18.023066999944604,7086.0,0.13538335922774716,0.0,8,8,9,9,18,18,18,18,18,18,18
POST,/auth/login [admin],60,0,750,769.3134380833308,480.9686020000754,939.4424149999168,313.0,1.0153751942081037,0.0,780,820,840,860,910,920,940,940,940,940,940
POST,/auth/login [user],240,0,100,101.02604878750485,31.40890000008767,171.52854699997988,38.0,4.061500776832415,0.0,100,120,120,130,140,140,150,150,170,170,170
GET,/orders [admin list],346,0,12,11.492848398844437,6.513835999953699,30.30505100002756,16676.884393063585,5.855330286600065,0.0,12,12,13,13,14,17,21,25,30,30,30
GET,/products [init],7,0,38,40.37816928571049,18.670761999942442,69.63804299994081,11369.0,0.11846043932427877,0.0,38,50,53,53,70,70,70,70,70,70,70
GET,/products/<id>,1899,0,2,2.4753580542382267,0.7637520000116638,61.09089699998549,444.8220115850448,32.136624896686484,0.0,2,2,2,2,3,5,6,32,61,61,61
GET,/products?[filters],3682,0,2,2.8598666249321716,0.8005629999843222,67.2721249999313,2816.591526344378,62.31019108457064,0.0,2,2,2,3,4,7,16,31,56,67,67
,Aggregated,7074,0,2,13.451672358919877,0.7637520000116638,939.4424149999168,2951.8378569409106,119.71273539713543,0.0,2,3,4,5,10,33,120,140,890,940,940
